id,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
140,0.000007,0.000407,0.001293,0.004643,0.002866,0.062246,0.000180,0.000258,0.898007,0.030093
141,0.993526,0.000000,0.000015,0.000002,0.000000,0.005972,0.000483,0.000000,0.000002,0.000000
142,0.000001,0.000140,0.001750,0.972865,0.000000,0.017808,0.000000,0.000915,0.006298,0.000224
143,0.990901,0.000000,0.000002,0.000000,0.000003,0.005758,0.003332,0.000000,0.000006,0.000000
144,0.000000,0.997409,0.000080,0.000500,0.000019,0.000001,0.000000,0.000005,0.000449,0.001536
145,0.000000,0.008016,0.000020,0.002039,0.000041,0.000055,0.000000,0.099690,0.007511,0.882627
146,0.000000,0.001039,0.000004,0.000631,0.000043,0.000031,0.000000,0.257376,0.000418,0.740459
147,0.000000,0.000029,0.000002,0.000000,0.983950,0.000046,0.000032,0.000006,0.000766,0.015170
148,0.000000,0.998696,0.000058,0.000101,0.000011,0.000000,0.000000,0.000001,0.000536,0.000597
149,0.000000,0.002242,0.001177,0.000671,0.000389,0.001117,0.000011,0.000041,0.985576,0.008776
150,0.000038,0.000031,0.988548,0.000350,0.000000,0.000090,0.000399,0.000000,0.010544,0.000000
151,0.000000,0.997360,0.000164,0.000767,0.000018,0.000001,0.000000,0.000014,0.000233,0.001443
152,0.000000,0.069797,0.915811,0.001464,0.000000,0.000002,0.000006,0.000000,0.012920,0.000000
153,0.000000,0.005748,0.000001,0.000029,0.004524,0.000012,0.000000,0.001617,0.001007,0.987062
154,0.000001,0.002335,0.009477,0.148281,0.000004,0.002239,0.000000,0.804810,0.005251,0.027601
155,0.006203,0.000000,0.000017,0.013860,0.000051,0.948241,0.000006,0.026903,0.000314,0.004405
156,0.000000,0.000601,0.000002,0.000031,0.013604,0.000059,0.000000,0.015134,0.000272,0.970297
157,0.000003,0.000006,0.999511,0.000118,0.000000,0.000005,0.000175,0.000000,0.000182,0.000000
158,0.000445,0.000000,0.001109,0.000001,0.000687,0.000939,0.993213,0.000000,0.003606,0.000000
159,0.000000,0.000075,0.000008,0.000008,0.951908,0.001068,0.000078,0.000242,0.000244,0.046370
144,0.000000,0.968335,0.000577,0.000434,0.001845,0.000022,0.000002,0.000004,0.021560,0.007221
145,0.000821,0.000031,0.000633,0.005435,0.027018,0.888604,0.006565,0.000163,0.057868,0.012861
146,0.000013,0.000279,0.000458,0.000081,0.702839,0.038357,0.039189,0.000002,0.209943,0.008840
147,0.000000,0.006883,0.878073,0.101940,0.000000,0.000298,0.000011,0.000001,0.012794,0.000001
148,0.000000,0.000312,0.000001,0.000039,0.002523,0.000037,0.000000,0.037233,0.000144,0.959711
149,0.000006,0.000178,0.994516,0.000096,0.000001,0.000019,0.001629,0.000000,0.003555,0.000000
150,0.998013,0.000000,0.000000,0.000000,0.000000,0.001754,0.000232,0.000000,0.000001,0.000000
151,0.000000,0.000069,0.000001,0.000001,0.987137,0.000211,0.000071,0.000003,0.000440,0.012067
152,0.999776,0.000000,0.000000,0.000000,0.000000,0.000218,0.000006,0.000000,0.000000,0.000000
153,0.997308,0.000000,0.000001,0.000000,0.000000,0.002419,0.000272,0.000000,0.000001,0.000000
154,0.000000,0.013557,0.954835,0.024617,0.000000,0.000021,0.000002,0.000000,0.006968,0.000000
155,0.000000,0.001808,0.004282,0.004436,0.000106,0.005956,0.000070,0.000008,0.982085,0.001248
156,0.000025,0.035816,0.067248,0.001121,0.664337,0.012817,0.129638,0.000019,0.082861,0.006117
157,0.000001,0.000002,0.000028,0.005411,0.000000,0.000554,0.000000,0.988270,0.000023,0.005711
158,0.000000,0.999305,0.000065,0.000105,0.000008,0.000000,0.000000,0.000000,0.000276,0.000240
159,0.000054,0.012907,0.923845,0.009207,0.000836,0.002848,0.001302,0.000972,0.046981,0.001048
160,0.000000,0.000063,0.000012,0.000003,0.965020,0.001659,0.000655,0.000006,0.012883,0.019700
161,0.995472,0.000000,0.000002,0.000000,0.000000,0.004220,0.000302,0.000000,0.000004,0.000000
162,0.000000,0.012481,0.965763,0.018236,0.000000,0.000011,0.000001,0.000000,0.003507,0.000000
163,0.000000,0.000068,0.000018,0.006498,0.000000,0.000080,0.000000,0.962830,0.000087,0.030419
164,0.000000,0.000006,0.000016,0.000000,0.973469,0.000093,0.014060,0.000000,0.012147,0.000208
165,0.000000,0.000417,0.002957,0.994726,0.000000,0.001352,0.000000,0.000211,0.000325,0.000013
166,0.000000,0.011091,0.001041,0.978385,0.000000,0.002366,0.000000,0.002542,0.002299,0.002277
167,0.998322,0.000000,0.000001,0.000000,0.000000,0.000956,0.000719,0.000000,0.000001,0.000000
168,0.984746,0.000000,0.000002,0.000000,0.000004,0.004922,0.010317,0.000000,0.000009,0.000000
169,0.000031,0.000010,0.000115,0.578293,0.000003,0.392135,0.000000,0.020585,0.002116,0.006711
170,0.000000,0.998897,0.000045,0.000143,0.000013,0.000000,0.000000,0.000001,0.000390,0.000511
171,0.000000,0.005334,0.000015,0.000233,0.000489,0.000029,0.000000,0.045761,0.003400,0.944739
172,0.000192,0.000000,0.000059,0.000000,0.012047,0.000665,0.986530,0.000000,0.000507,0.000000
173,0.036310,0.000000,0.000017,0.000305,0.024629,0.924052,0.001084,0.004073,0.001141,0.008390
174,0.014998,0.000019,0.699570,0.157091,0.000001,0.108638,0.002976,0.000044,0.016660,0.000004
175,0.001122,0.000001,0.000045,0.002304,0.002942,0.961830,0.000492,0.000296,0.023055,0.007912
160,0.000000,0.405751,0.000143,0.014239,0.000305,0.000120,0.000000,0.021441,0.004594,0.553406
161,0.000003,0.000314,0.013330,0.475642,0.000000,0.004440,0.000000,0.493322,0.008818,0.004131
162,0.000000,0.001618,0.000000,0.000275,0.005071,0.000254,0.000000,0.003126,0.000288,0.989369
163,0.000000,0.007473,0.002212,0.987966,0.000000,0.000354,0.000000,0.000532,0.001343,0.000120
164,0.120605,0.000003,0.003473,0.004877,0.014978,0.818397,0.006912,0.012389,0.008368,0.009999
165,0.000000,0.001054,0.000162,0.000008,0.943926,0.000595,0.000658,0.000020,0.019588,0.033990
166,0.000007,0.000262,0.935498,0.000088,0.000004,0.000083,0.054343,0.000000,0.009714,0.000000
167,0.995221,0.000000,0.000000,0.000000,0.000000,0.003329,0.001448,0.000000,0.000001,0.000000
168,0.000000,0.000048,0.000033,0.007595,0.000000,0.000132,0.000000,0.972324,0.000095,0.019773
169,0.000000,0.996734,0.000091,0.000328,0.000043,0.000001,0.000000,0.000006,0.000567,0.002229
170,0.000000,0.997008,0.000093,0.000313,0.000057,0.000001,0.000000,0.000005,0.000487,0.002037
171,0.000000,0.002966,0.992572,0.000918,0.000000,0.000002,0.000009,0.000000,0.003533,0.000000
172,0.000000,0.996836,0.000050,0.000350,0.000015,0.000000,0.000000,0.000016,0.000184,0.002550
173,0.001786,0.000000,0.000116,0.014370,0.000023,0.948401,0.000040,0.000626,0.033143,0.001495
174,0.000000,0.000473,0.001310,0.996839,0.000000,0.000486,0.000000,0.000653,0.000216,0.000023
175,0.000000,0.007134,0.020802,0.958798,0.000000,0.002070,0.000000,0.000682,0.010320,0.000193
176,0.000000,0.000457,0.000001,0.000015,0.040728,0.000074,0.000000,0.005587,0.000555,0.952582
177,0.000000,0.000001,0.000000,0.001118,0.000000,0.000024,0.000000,0.992133,0.000000,0.006723
178,0.000004,0.000091,0.001715,0.000125,0.000873,0.004778,0.001358,0.000001,0.990670,0.000385
179,0.000760,0.000000,0.000416,0.000000,0.000242,0.000095,0.998122,0.000000,0.000366,0.000000
180,0.000070,0.006002,0.035507,0.733550,0.000394,0.185944,0.000173,0.008717,0.019120,0.010523
181,0.002013,0.000019,0.002786,0.000016,0.665637,0.012417,0.312693,0.000006,0.003895,0.000518
182,0.000000,0.997706,0.000056,0.000240,0.000018,0.000000,0.000000,0.000002,0.000664,0.001314
183,0.000000,0.002540,0.001914,0.987715,0.000000,0.003636,0.000000,0.000465,0.003456,0.000274
184,0.000012,0.000396,0.001237,0.002393,0.011182,0.103410,0.002159,0.000020,0.868444,0.010748
185,0.000000,0.990595,0.000019,0.000462,0.000022,0.000001,0.000000,0.000025,0.000388,0.008488
186,0.989545,0.000000,0.000040,0.000001,0.000000,0.007256,0.003132,0.000000,0.000026,0.000000
187,0.000377,0.000001,0.000055,0.001976,0.002820,0.872593,0.000549,0.000097,0.112210,0.009322
188,0.000000,0.997156,0.000503,0.000093,0.000045,0.000000,0.000000,0.000000,0.001965,0.000238
189,0.000000,0.001300,0.005819,0.682348,0.000000,0.001560,0.000000,0.299862,0.004262,0.004849
190,0.000000,0.993396,0.000060,0.001826,0.000011,0.000002,0.000000,0.000023,0.000567,0.004115
191,0.004195,0.000000,0.000005,0.002774,0.000008,0.989341,0.000009,0.000419,0.002702,0.000547
176,0.192171,0.000000,0.000150,0.009662,0.000001,0.794675,0.000033,0.001992,0.001244,0.000071
177,0.002074,0.000000,0.001382,0.000000,0.002186,0.000348,0.990900,0.000000,0.003109,0.000000
178,0.000000,0.990898,0.000970,0.000795,0.000026,0.000002,0.000000,0.000035,0.004312,0.002963
179,0.000000,0.000532,0.000566,0.000028,0.018952,0.002119,0.002613,0.000000,0.973620,0.001570
180,0.003720,0.000000,0.000002,0.000729,0.000080,0.993997,0.000048,0.000113,0.000862,0.000451
181,0.000000,0.941928,0.009557,0.028966,0.000343,0.000278,0.000002,0.000512,0.007212,0.011203
182,0.000000,0.000112,0.000004,0.003370,0.003803,0.007910,0.000000,0.215625,0.000139,0.769037
183,0.000000,0.008246,0.000007,0.000040,0.111922,0.000196,0.000001,0.000195,0.020618,0.858774
184,0.000000,0.000740,0.000135,0.000003,0.992124,0.000182,0.001242,0.000004,0.000947,0.004622
185,0.000306,0.000000,0.000087,0.000000,0.001245,0.000062,0.998190,0.000000,0.000110,0.000000
186,0.000142,0.001066,0.389078,0.420765,0.000003,0.022526,0.000010,0.049185,0.115233,0.001993
187,0.000000,0.123416,0.866536,0.002038,0.000000,0.000004,0.000033,0.000000,0.007974,0.000000
188,0.022816,0.000000,0.000130,0.006009,0.000005,0.958642,0.000087,0.000226,0.011936,0.000150
189,0.989344,0.000000,0.000003,0.000000,0.000000,0.005073,0.005571,0.000000,0.000009,0.000000
190,0.005057,0.000014,0.037631,0.000028,0.013029,0.005707,0.931577,0.000000,0.006948,0.000008
191,0.003695,0.000001,0.000262,0.013736,0.000108,0.966021,0.000212,0.000527,0.014042,0.001395
192,0.001935,0.000000,0.000248,0.000000,0.000821,0.000956,0.995327,0.000000,0.000712,0.000000
193,0.000000,0.001075,0.004270,0.980572,0.000000,0.007260,0.000000,0.002926,0.003391,0.000505
194,0.000000,0.000001,0.000000,0.000959,0.000000,0.000020,0.000000,0.990982,0.000000,0.008038
195,0.000000,0.012310,0.975211,0.009928,0.000000,0.000018,0.000019,0.000000,0.002513,0.000000
196,0.984143,0.000000,0.000138,0.000016,0.000000,0.014779,0.000882,0.000001,0.000041,0.000000
197,0.000001,0.001042,0.036695,0.010270,0.000007,0.003789,0.000032,0.000021,0.947858,0.000285
198,0.000000,0.002785,0.004041,0.000423,0.000182,0.000562,0.000049,0.000003,0.991047,0.000907
199,0.007596,0.000000,0.000004,0.000997,0.000033,0.988269,0.000028,0.000321,0.002171,0.000581
200,0.000000,0.000024,0.000001,0.000005,0.910684,0.001795,0.000023,0.000117,0.000394,0.086957
201,0.000000,0.995567,0.000133,0.000468,0.000052,0.000001,0.000000,0.000014,0.000627,0.003137
202,0.000000,0.999035,0.000056,0.000148,0.000011,0.000000,0.000000,0.000001,0.000205,0.000543
203,0.000000,0.000004,0.000000,0.000000,0.992449,0.000113,0.000040,0.000004,0.000151,0.007239
204,0.992716,0.000000,0.000001,0.000000,0.000001,0.004490,0.002784,0.000000,0.000008,0.000000
205,0.000009,0.000659,0.003417,0.258963,0.000026,0.015332,0.000000,0.695014,0.000543,0.026038
206,0.000000,0.003422,0.000093,0.987132,0.000000,0.001249,0.000000,0.003997,0.000989,0.003118
207,0.000000,0.000001,0.000001,0.002799,0.000000,0.000206,0.000000,0.987321,0.000003,0.009669
192,0.000193,0.000000,0.000518,0.000000,0.000417,0.000031,0.998685,0.000000,0.000157,0.000000
193,0.000000,0.998974,0.000158,0.000258,0.000006,0.000000,0.000000,0.000001,0.000301,0.000302
194,0.075457,0.000000,0.001050,0.000024,0.010915,0.079455,0.830872,0.000000,0.002218,0.000009
195,0.000037,0.002651,0.977369,0.001286,0.000108,0.000483,0.003925,0.000009,0.014117,0.000015
196,0.000000,0.995818,0.000415,0.000758,0.000012,0.000001,0.000000,0.000014,0.001473,0.001508
197,0.000000,0.000835,0.000013,0.000465,0.109742,0.008108,0.000005,0.002411,0.011967,0.866454
198,0.000018,0.000073,0.996442,0.000345,0.000000,0.000034,0.000192,0.000001,0.002894,0.000000
199,0.000587,0.000021,0.084431,0.002183,0.000034,0.025428,0.003283,0.000007,0.883977,0.000049
200,0.000278,0.000000,0.000494,0.000000,0.001083,0.000064,0.997919,0.000000,0.000162,0.000000
201,0.000000,0.990187,0.000112,0.000755,0.000061,0.000002,0.000000,0.000063,0.000572,0.008247
202,0.000000,0.000355,0.000005,0.000161,0.014080,0.000597,0.000000,0.029256,0.001015,0.954531
203,0.000655,0.000002,0.000091,0.002808,0.001894,0.904321,0.000764,0.000090,0.083787,0.005589
204,0.000001,0.000326,0.998336,0.000335,0.000000,0.000006,0.000061,0.000000,0.000935,0.000000
205,0.005612,0.000000,0.000071,0.004104,0.000104,0.979745,0.000244,0.000185,0.009184,0.000752
206,0.000000,0.000003,0.000001,0.000000,0.995262,0.000140,0.000093,0.000003,0.000136,0.004363
207,0.000000,0.000082,0.000017,0.000000,0.995818,0.000037,0.000264,0.000004,0.000308,0.003471
208,0.001291,0.000001,0.994754,0.000665,0.000000,0.000336,0.000590,0.000001,0.002362,0.000000
209,0.000000,0.001723,0.003884,0.001469,0.000250,0.003444,0.000144,0.000004,0.987996,0.001085
210,0.000000,0.007977,0.003053,0.987053,0.000000,0.000502,0.000000,0.000495,0.000811,0.000109
211,0.000037,0.002870,0.024577,0.004720,0.013799,0.030770,0.001071,0.001308,0.880029,0.040819
212,0.000002,0.001270,0.924729,0.058797,0.000000,0.000384,0.000005,0.000077,0.014731,0.000004
213,0.000000,0.000045,0.000001,0.000000,0.992155,0.000028,0.000031,0.000003,0.000146,0.007590
214,0.011989,0.000000,0.000017,0.000112,0.023684,0.936679,0.005866,0.000068,0.018681,0.002904
215,0.998148,0.000000,0.000000,0.000000,0.000000,0.001787,0.000064,0.000000,0.000001,0.000000
216,0.000000,0.008136,0.006575,0.977987,0.000000,0.001375,0.000000,0.000848,0.004814,0.000265
217,0.000000,0.987631,0.000288,0.000640,0.000272,0.000009,0.000000,0.000004,0.006775,0.004379
218,0.000000,0.000000,0.000000,0.000091,0.000000,0.000038,0.000000,0.994167,0.000000,0.005704
219,0.000000,0.000077,0.000011,0.013596,0.000000,0.000096,0.000000,0.958427,0.000071,0.027722
220,0.000027,0.000009,0.000149,0.426357,0.000003,0.508986,0.000000,0.020251,0.029454,0.014763
221,0.000000,0.000000,0.000000,0.000104,0.000000,0.000015,0.000000,0.995596,0.000000,0.004285
222,0.000000,0.015483,0.000022,0.000794,0.016798,0.000551,0.000000,0.003978,0.004921,0.957454
223,0.000000,0.000000,0.000000,0.000047,0.000000,0.000135,0.000000,0.984613,0.000000,0.015205
208,0.000000,0.996698,0.000206,0.000100,0.000117,0.000001,0.000000,0.000001,0.002091,0.000786
209,0.000000,0.000171,0.000002,0.000202,0.005064,0.000657,0.000000,0.030576,0.000695,0.962633
210,0.000015,0.000042,0.997521,0.000373,0.000000,0.000033,0.000224,0.000000,0.001791,0.000000
211,0.000000,0.997221,0.000249,0.001033,0.000014,0.000001,0.000000,0.000009,0.000424,0.001048
212,0.000031,0.000315,0.000568,0.000127,0.867865,0.010003,0.001101,0.002369,0.007621,0.110002
213,0.007076,0.000005,0.847455,0.114124,0.000000,0.025798,0.000357,0.000038,0.005146,0.000001
214,0.000000,0.000476,0.000000,0.000025,0.031472,0.000186,0.000000,0.001131,0.001514,0.965196
215,0.000001,0.000064,0.999104,0.000408,0.000000,0.000006,0.000042,0.000000,0.000375,0.000000
216,0.994546,0.000000,0.000000,0.000000,0.000000,0.004737,0.000715,0.000000,0.000001,0.000000
217,0.000008,0.000048,0.000421,0.000001,0.966658,0.000363,0.024706,0.000001,0.006970,0.000825
218,0.000000,0.000796,0.000004,0.000102,0.152088,0.001538,0.000001,0.001956,0.002951,0.840564
219,0.000000,0.998103,0.000106,0.000489,0.000011,0.000001,0.000000,0.000004,0.000395,0.000891
220,0.000001,0.000101,0.000053,0.000001,0.985623,0.000376,0.000863,0.000010,0.003599,0.009373
221,0.000008,0.000523,0.008521,0.000095,0.010936,0.004688,0.020089,0.000000,0.954710,0.000430
222,0.000000,0.995875,0.000485,0.000132,0.000082,0.000001,0.000000,0.000000,0.003066,0.000359
223,0.000000,0.007365,0.008338,0.004204,0.000783,0.004702,0.000087,0.000071,0.966640,0.007809
224,0.000035,0.000027,0.000131,0.000010,0.946445,0.010141,0.037414,0.000002,0.004206,0.001590
225,0.002624,0.000002,0.000066,0.000873,0.058269,0.885324,0.002030,0.001115,0.020530,0.029168
226,0.000000,0.000950,0.000003,0.000516,0.000387,0.000110,0.000000,0.087599,0.000552,0.909882
227,0.000008,0.006386,0.013480,0.019686,0.004109,0.026687,0.000049,0.023197,0.696567,0.209830
228,0.000026,0.000130,0.008475,0.000417,0.000756,0.008523,0.001880,0.000007,0.979213,0.000573
229,0.000000,0.000151,0.000318,0.997671,0.000000,0.000323,0.000000,0.000949,0.000548,0.000039
230,0.000000,0.000000,0.000000,0.000438,0.000000,0.000015,0.000000,0.983503,0.000001,0.016043
231,0.005098,0.000000,0.000043,0.000000,0.005347,0.003917,0.985310,0.000000,0.000284,0.000000
232,0.999598,0.000000,0.000000,0.000000,0.000000,0.000387,0.000015,0.000000,0.000000,0.000000
233,0.922282,0.000000,0.000011,0.000000,0.000014,0.006255,0.071401,0.000000,0.000037,0.000000
234,0.000000,0.000205,0.000032,0.992546,0.000000,0.000829,0.000000,0.005764,0.000116,0.000508
235,0.619744,0.000000,0.001059,0.000347,0.000120,0.353147,0.022462,0.000012,0.003097,0.000013
236,0.000002,0.000991,0.402811,0.019884,0.000001,0.001557,0.000021,0.000042,0.574644,0.000047
237,0.980648,0.000000,0.000007,0.000004,0.000008,0.018892,0.000422,0.000015,0.000003,0.000001
238,0.003722,0.000000,0.000857,0.000002,0.002240,0.009497,0.955096,0.000000,0.028585,0.000001
239,0.000000,0.000286,0.000019,0.000017,0.755638,0.001365,0.000041,0.000643,0.005253,0.236737
224,0.000001,0.001496,0.000420,0.021644,0.001571,0.064544,0.000008,0.002784,0.677948,0.229585
225,0.000279,0.000000,0.000196,0.555945,0.000000,0.429471,0.000000,0.010632,0.002917,0.000558
226,0.000000,0.000466,0.000092,0.909534,0.000001,0.037715,0.000000,0.016128,0.010704,0.025360
227,0.000000,0.000221,0.000186,0.989709,0.000000,0.000135,0.000000,0.009367,0.000265,0.000117
228,0.000000,0.028079,0.964629,0.002978,0.000000,0.000003,0.000007,0.000000,0.004304,0.000000
229,0.000001,0.000162,0.076194,0.921488,0.000000,0.000959,0.000000,0.000348,0.000845,0.000002
230,0.000000,0.001700,0.000004,0.000037,0.025157,0.000063,0.000000,0.008712,0.000542,0.963785
231,0.000000,0.995471,0.000386,0.000374,0.000048,0.000001,0.000000,0.000024,0.000958,0.002738
232,0.000032,0.001260,0.921499,0.010643,0.000005,0.001812,0.000971,0.000006,0.063765,0.000007
233,0.015055,0.000000,0.000768,0.000036,0.006006,0.128925,0.834471,0.000000,0.014731,0.000008
234,0.000000,0.002176,0.004875,0.000999,0.000039,0.000646,0.000015,0.000005,0.990560,0.000684
235,0.993468,0.000000,0.000001,0.000000,0.000001,0.003418,0.003106,0.000000,0.000006,0.000000
236,0.000263,0.000001,0.000016,0.027722,0.000449,0.810571,0.000003,0.078481,0.001450,0.081045
237,0.000093,0.000000,0.000286,0.000000,0.002379,0.000029,0.996806,0.000000,0.000407,0.000000
238,0.002951,0.000000,0.000336,0.000000,0.000059,0.000135,0.996232,0.000000,0.000287,0.000000
239,0.000443,0.000000,0.000224,0.000000,0.001791,0.000077,0.997302,0.000000,0.000163,0.000000
240,0.000000,0.000853,0.000644,0.305552,0.000000,0.000945,0.000000,0.660194,0.006170,0.025642
241,0.000000,0.001973,0.000660,0.003080,0.000045,0.001576,0.000001,0.000120,0.981634,0.010912
242,0.000000,0.008133,0.000367,0.000188,0.002268,0.000514,0.000021,0.000003,0.978867,0.009639
243,0.000004,0.000039,0.997113,0.000787,0.000000,0.000025,0.000040,0.000000,0.001992,0.000000
244,0.000000,0.000330,0.000081,0.020737,0.000000,0.000058,0.000000,0.953421,0.000527,0.024846
245,0.000427,0.000001,0.000131,0.038769,0.000024,0.879779,0.000009,0.003707,0.068985,0.008168
246,0.000000,0.002108,0.008398,0.007307,0.000025,0.003806,0.000027,0.000009,0.977635,0.000683
247,0.000000,0.000275,0.000000,0.000144,0.002352,0.000130,0.000000,0.032708,0.000059,0.964332
248,0.000352,0.000000,0.000851,0.000000,0.013458,0.000153,0.984809,0.000000,0.000378,0.000000
249,0.000000,0.988213,0.001375,0.006019,0.000038,0.000019,0.000000,0.000026,0.002368,0.001943
250,0.000000,0.005772,0.001447,0.000345,0.000068,0.000195,0.000008,0.000001,0.991329,0.000836
251,0.000000,0.000008,0.000001,0.000000,0.995120,0.000020,0.000031,0.000002,0.000157,0.004661
252,0.000000,0.998252,0.000095,0.000111,0.000039,0.000000,0.000000,0.000001,0.000848,0.000653
253,0.000000,0.000809,0.996836,0.001593,0.000000,0.000002,0.000002,0.000000,0.000759,0.000000
254,0.006094,0.000026,0.009335,0.003728,0.007621,0.581556,0.054496,0.000031,0.335755,0.001358
255,0.000158,0.000082,0.000468,0.016704,0.012059,0.569482,0.000138,0.013533,0.127404,0.259973
240,0.000000,0.994131,0.000729,0.000435,0.000159,0.000004,0.000000,0.000005,0.002875,0.001663
